price_a,price_b,fee,slippage,profit_margin,label
27443.60038956,27487.5913949,0.0459,0.4851,-0.003687459166968358,Loss
39077.18359378,39096.96828172,0.0962,0.224,-0.0026870982175469104,Loss
2734.43102455,2728.47946949,0.0723,0.1588,-0.004477177356031914,Loss
11822.95212851,11813.18804064,0.0342,0.4742,-0.005879964957730926,Loss
36782.44655935,36684.21701186,0.0168,0.2503,-0.0053273257379303,Loss
33674.7404396,33538.59760324,0.0265,0.2396,-0.006686085408562816,Loss
35712.80974376,35604.70264356,0.0758,0.2595,-0.006358802842148855,Loss
23318.36542352,23301.32095253,0.032,0.2169,-0.003211951669169348,Loss
44318.96485809,44496.74656021,0.0177,0.3354,0.0004787233126043271,Neutral
32206.2609993,32282.26509947,0.0746,0.3491,-0.0018691634373779625,Neutral
13159.52484946,13114.3518898,0.0821,0.229,-0.00652342528341122,Loss
8015.21350308,8043.83418441,0.0401,0.1779,0.0013877692923061436,Neutral
21426.3660571,21453.81199837,0.0138,0.0837,0.00030564442047105824,Neutral
7015.70729848,7035.35487041,0.0172,0.1592,0.0010346867345068318,Neutral
39397.87344547,39572.92334903,0.0253,0.1805,0.0023802322464999775,Profitable
42408.03193311,42397.37418727,0.0781,0.1741,-0.002766337619640431,Loss
21677.84900567,21636.9894557,0.0659,0.0823,-0.003361870304023346,Loss
16727.83260679,16676.12597295,0.0379,0.0459,-0.003925764206572963,Loss
7664.05970759,7656.52364384,0.0115,0.0562,-0.0016591759340793323,Neutral
4514.90821704,4533.72998706,0.0374,0.2862,0.0009297957535271418,Neutral
31506.38759388,31552.54805703,0.0694,0.0393,0.00037770386745220497,Neutral
23149.81231816,23157.07795609,0.0281,0.1275,-0.0012402172269835102,Neutral
8348.39773383,8337.00932543,0.0463,0.1808,-0.0036269063041894276,Loss
5051.84642667,5037.8136895,0.0588,0.1301,-0.004657945352912642,Loss
3683.58452601,3695.34629161,0.0151,0.3079,-3.685917031504689e-05,Neutral
15441.72029818,15506.2284469,0.0766,0.1213,0.0021941811697400422,Profitable
33883.92066641,34031.887973,0.0966,0.4946,-0.0015360303968950143,Neutral
18310.5299618,18250.9630314,0.0983,0.1021,-0.0052466373691820644,Loss
11791.87513716,11743.77209444,0.0744,0.156,-0.006368664459848218,Loss
8874.34758372,8916.52322364,0.0169,0.1639,0.0029392200367256366,Profitable
37328.57433872,37452.84555813,0.0426,0.2293,0.0006084633380971731,Neutral
38939.66538835,38906.7067146,0.0303,0.0735,-0.001882449637371601,Neutral
11440.30984213,11438.58345912,0.0916,0.2069,-0.003126570705128039,Loss
39928.23368133,40089.86603843,0.0445,0.2593,0.0010070125037972635,Neutral
7400.5938527,7422.7686985,0.0322,0.0479,0.0021936032485725546,Profitable
25746.37685238,25674.67352939,0.0489,0.2794,-0.006048130914702613,Loss
10690.0357173,10699.21098009,0.0767,0.185,-0.0017541090164582118,Neutral
43788.36811334,43659.42217537,0.0906,0.4152,-0.00796247900052346,Loss
29418.83677711,29451.74522426,0.0753,0.2762,-0.0023879879913356952,Loss
21813.38719031,21749.57910164,0.0749,0.218,-0.005837083399500454,Loss
25150.61279935,25133.71908357,0.0569,0.3384,-0.004606492489918383,Loss
30305.26837075,30319.20155246,0.0329,0.2232,-0.002095871433049336,Loss
691.73007669,693.09850994,0.0389,0.0337,0.0012513678550585912,Neutral
25537.05249168,25478.10016863,0.0345,0.4564,-0.007182243828525351,Loss
10287.01752351,10261.48553721,0.0967,0.1488,-0.004924871412812679,Loss
9641.78638708,9627.96496257,0.0712,0.1982,-0.004116402500693435,Loss
20154.9728909,20188.80874706,0.087,0.2768,-0.001952113706721085,Neutral
45527.93017458,45626.92610832,0.0396,0.1664,0.00011416487238347766,Neutral
14679.39712105,14723.35561045,0.0283,0.2314,0.0003965406718529184,Neutral
48853.05403301,48719.17954473,0.0678,0.376,-0.007146633683097873,Loss
12624.50611253,12617.8155777,0.0308,0.1511,-0.0023446990773384494,Loss
23586.0603278,23496.00355585,0.0172,0.0195,-0.004183684786325848,Loss
26841.78214529,26851.94595192,0.0488,0.3529,-0.003623787069633481,Loss
9771.39390692,9798.53821094,0.081,0.258,-0.000609996407348362,Neutral
33663.88174124,33793.89098611,0.0642,0.3038,0.00018131297212951446,Neutral
9535.68753437,9509.29381752,0.0772,0.4046,-0.007549514622266819,Loss
36400.82242756,36520.62924252,0.0491,0.221,0.0005887314869779394,Neutral
47298.86082963,47450.15043306,0.0111,0.1627,0.0014580546360849615,Neutral
14437.68790981,14410.63494454,0.0708,0.3874,-0.006426328634540712,Loss
24328.31436592,24385.92205949,0.0289,0.0283,0.001794901184583019,Neutral
47938.8455322,47847.21072164,0.0814,0.3446,-0.006145314853553966,Loss
6665.62712486,6674.28414424,0.0282,0.0594,0.00042238541396147393,Neutral
42603.36948524,42580.29892364,0.0816,0.4114,-0.00544467738737082,Loss
484.5673658,482.79489661,0.0552,0.1888,-0.006082996038232,Loss
22518.51187961,22572.32976156,0.0241,0.1228,0.000919588665447731,Neutral
39919.9812796,39884.90566659,0.0661,0.1602,-0.0031345545356170515,Loss
42777.35185679,42594.3085784,0.0777,0.0556,-0.005604505578642108,Loss
3429.49804179,3438.53676856,0.0125,0.2205,0.0003048726561949517,Neutral
25907.71658854,25939.98088094,0.0326,0.0444,0.0004749887957487902,Neutral
6986.6986986,6964.04749244,0.0546,0.4622,-0.008366807425716735,Loss
23818.39611152,23824.29738941,0.0158,0.1888,-0.001794566969566832,Neutral
10342.09075513,10389.29056208,0.0598,0.1343,0.002617774320340588,Profitable
35317.53290856,35152.32303574,0.0909,0.2332,-0.007893260905344998,Loss
45820.3286134,45930.16610311,0.0958,0.1556,-0.00011657245453830148,Neutral
29551.66289411,29458.98426677,0.0457,0.4408,-0.007962418914704795,Loss
2953.578289,2941.78323841,0.072,0.0791,-0.005496173509213116,Loss
6775.92415529,6774.92791693,0.0927,0.1164,-0.002233356249125384,Loss
24360.1996011,24474.51422939,0.0218,0.3631,0.0008404454058403674,Neutral
38328.99252164,38480.12352407,0.081,0.2961,0.0001713482343164618,Neutral
5596.1515124,5594.81366564,0.0896,0.2192,-0.0033168231502214663,Loss
49998.5637693,49870.20648131,0.0781,0.2315,-0.0056457402902506375,Loss
33234.29809598,33132.33869378,0.0299,0.242,-0.005771205056568654,Loss
37173.75197896,37075.20847635,0.0212,0.4174,-0.007006160314436165,Loss
7331.22176337,7340.19854488,0.0987,0.0858,-0.0006193980685892674,Neutral
23759.85817104,23873.9983454,0.0363,0.2331,0.0021042392473667594,Profitable
20367.32660658,20300.24427037,0.037,0.2184,-0.005832728217797808,Loss
47464.20809301,47287.4598769,0.0607,0.4813,-0.00909452868119692,Loss
28201.48577601,28158.65056533,0.0825,0.2838,-0.005162987054171968,Loss
19825.42166399,19870.91717805,0.0818,0.2633,-0.0011522168184192943,Neutral
8807.47677416,8775.43782198,0.0827,0.2991,-0.007427341718840282,Loss
40740.77658253,40753.32794532,0.0312,0.0966,-0.000968683388816874,Neutral
3595.7309838,3610.72928434,0.042,0.2275,0.0014721733838517117,Neutral
25353.88439468,25232.0509726,0.0725,0.145,-0.006965166594481477,Loss
4552.54585488,4561.23016547,0.0665,0.2855,-0.0016067718142845737,Neutral
39094.46101579,38910.83180162,0.077,0.0298,-0.005758914214590536,Loss
4084.05309017,4073.28466597,0.0338,0.407,-0.00701378358893554,Loss
30790.59665379,30841.78444915,0.0921,0.4818,-0.0040532892140085095,Loss
26834.57945208,26783.11366036,0.0484,0.0514,-0.0029129835926991927,Loss
17543.83144933,17554.33002699,0.0289,0.238,-0.0020650684438104296,Loss
32006.9223706,32119.53765624,0.0532,0.1626,0.0013575369823989065,Neutral
12126.12726827,12147.70198161,0.083,0.244,-0.0014859485595197911,Neutral
36984.63714103,37032.18046806,0.0613,0.2619,-0.0019402406069774572,Neutral
26599.86295616,26498.33768007,0.0838,0.1894,-0.0065309169016922654,Loss
15056.48769609,14991.92744772,0.0482,0.1638,-0.006394313157660388,Loss
46500.68464726,46387.88790931,0.0372,0.4459,-0.0072218120111365285,Loss
6334.62088818,6326.62688312,0.0362,0.0439,-0.0020613036679753252,Loss
49381.38490172,49154.94493302,0.0206,0.1453,-0.006234190450652478,Loss
12346.78599103,12315.14244175,0.0793,0.1308,-0.004654119383932453,Loss
4790.15154398,4776.01575736,0.0533,0.2982,-0.006443361898615529,Loss
12282.1391389,12287.17417152,0.0764,0.4538,-0.004866251602627409,Loss
2294.54942092,2293.68385158,0.0252,0.393,-0.004540241169490918,Loss
6628.54918966,6599.51451974,0.0616,0.2145,-0.007121582382661694,Loss
16175.59257848,16176.49797587,0.0439,0.1824,-0.002202043716549059,Loss
12843.26380587,12858.78746013,0.0138,0.0763,0.00030742311282795995,Neutral
3313.89675545,3311.62277712,0.0195,0.1214,-0.002092246706304271,Loss
15737.82288552,15763.93304386,0.0519,0.4688,-0.0035295510857871223,Loss
22889.14269014,22860.68090182,0.0774,0.2103,-0.004108641838155925,Loss
9731.77567357,9726.67768175,0.0249,0.1445,-0.0022140994320259113,Loss
13403.16212917,13419.66927852,0.0325,0.031,0.000596207595892395,Neutral
39743.24161869,39766.56973318,0.016,0.4512,-0.004066032891534551,Loss
32113.15560049,32061.3420237,0.0202,0.1556,-0.003365552226418966,Loss
25088.0513402,25092.60401092,0.067,0.2268,-0.0027484573424595054,Loss
47800.66129538,47812.11626587,0.0199,0.2483,-0.0024358266940430525,Loss
34704.17445314,34693.99084725,0.0944,0.4442,-0.0056490147792209126,Loss
41962.63625037,41804.5957543,0.0619,0.2749,-0.007110272035923672,Loss
7351.36895331,7386.33357047,0.0513,0.1088,0.0031501615080973006,Profitable
9693.71250119,9685.94880251,0.0487,0.1502,-0.00278436235076975,Loss
41256.8642552,41404.83711856,0.0668,0.3336,-0.00041571139806123835,Neutral
18534.42333188,18510.46477347,0.0109,0.4812,-0.006183224300407618,Loss
38615.04123329,38712.69312891,0.0768,0.1186,0.0005737353589417706,Neutral
22188.09960968,22087.99059496,0.0886,0.0634,-0.006022679189867433,Loss
8787.80792205,8800.78377172,0.0393,0.0512,0.0005710573041237456,Neutral
21067.51989536,21101.53228602,0.0759,0.3404,-0.002537987530333219,Loss
25445.69811262,25426.50132601,0.0651,0.4558,-0.005932519198933078,Loss
18245.79341182,18212.92583801,0.0341,0.4516,-0.006626194734698696,Loss
24353.69871878,24349.96632145,0.0307,0.1915,-0.002369991803143128,Loss
43079.84913332,42944.88284602,0.0342,0.4748,-0.008181290378565943,Loss
47744.76279699,47583.00821832,0.0316,0.1184,-0.004880581155506439,Loss
24953.76312276,24981.0857313,0.0473,0.3122,-0.002491115055152028,Loss
12150.5727586,12166.311536,0.0396,0.4986,-0.0040648116201432915,Loss
1077.53448868,1079.46903533,0.0364,0.474,-0.0032918529247556536,Loss
30556.23263914,30484.02505628,0.0266,0.1776,-0.004396127999585728,Loss
24577.53760036,24565.13870572,0.0791,0.0647,-0.0019396914752136522,Neutral
43554.17274583,43497.72256262,0.014,0.1628,-0.0030586835207968175,Loss
1406.71805263,1410.04499465,0.0694,0.2605,-0.0009308907282902662,Neutral
44663.86962365,44701.46631748,0.0284,0.3012,-0.002446167693309045,Loss
13128.18767827,13069.39612998,0.0215,0.0856,-0.0055433315118420265,Loss
80.19875253,80.54961626,0.0158,0.3551,0.0006634667279761654,Neutral
24160.03931705,24111.39792772,0.0275,0.2585,-0.004859401374197754,Loss
5677.16906935,5678.28169982,0.0306,0.2123,-0.002227605820602556,Loss
32857.05942444,32718.42750015,0.0603,0.3759,-0.008543974375902963,Loss
10595.44964044,10566.81620611,0.0494,0.0637,-0.003829096777087113,Loss
28672.63740301,28761.18752804,0.0313,0.1035,0.0017379718250629425,Neutral
5276.22780314,5299.9847182,0.06,0.4833,-0.0009253400750285029,Neutral
49342.94049014,49437.40650098,0.0686,0.4855,-0.0036065374299689965,Loss
30617.84312711,30597.1506522,0.098,0.4239,-0.0058642251962473455,Loss
31202.39011246,31226.48161835,0.0587,0.4709,-0.004500063163135144,Loss
8871.04594852,8893.04317761,0.0256,0.3437,-0.0012088698614994631,Neutral
47153.66245782,47355.28247981,0.0668,0.3699,-9.07951830683388e-05,Neutral
15107.1501338,15044.7503229,0.0805,0.0914,-0.005839443942975982,Loss
24728.72297696,24713.62546959,0.0606,0.014,-0.0013555139392374637,Neutral
13654.9739843,13642.38876094,0.0641,0.4329,-0.00586252180471846,Loss
48588.28781052,48424.0824013,0.0116,0.463,-0.008087144971189574,Loss
13422.75325385,13356.44302657,0.0817,0.0197,-0.0059481046748696385,Loss
596.76189381,595.44104085,0.0924,0.322,-0.006331130589367696,Loss
2850.02927597,2862.56953042,0.0636,0.182,0.001939281207614219,Neutral
17191.51969371,17274.97943229,0.0256,0.2652,0.0019410593503654578,Neutral
12453.55563772,12415.93042378,0.0613,0.4109,-0.007706850940263711,Loss
32654.13475541,32547.88721134,0.0545,0.3225,-0.006997344077660941,Loss
34077.65547363,34231.41752859,0.061,0.3567,0.00033371387397081534,Neutral
37736.98068047,37922.24447624,0.0149,0.0729,0.004027806951853047,Profitable
30115.63666238,30246.20387396,0.0511,0.4154,-0.00032794130401151675,Neutral
35046.07010617,35145.10677258,0.085,0.2083,-0.00010678745162326741,Neutral
28211.37878271,28089.70811515,0.0186,0.2215,-0.006697741166387055,Loss
49069.58861986,48978.96675147,0.0968,0.1601,-0.00440448797063009,Loss
157.68745762,157.70751807,0.0344,0.1553,-0.0017664325549450123,Neutral
22465.2971651,22526.60201693,0.0672,0.4456,-0.002386891075076136,Loss
13762.11881081,13791.70528802,0.0422,0.2005,-0.00027647999419331046,Neutral
14984.35153547,15032.13759294,0.0657,0.1287,0.0012426483866282121,Neutral
10644.57815072,10667.10102283,0.0636,0.0892,0.000587003922380074,Neutral
28861.77630545,28911.12583388,0.0136,0.0104,0.0014695049487697738,Neutral
48280.89006898,48413.39233437,0.089,0.3055,-0.001195878310578994,Neutral
11987.13081534,12022.661891,0.0732,0.0877,0.0013529249132329876,Neutral
29432.75312966,29294.87883747,0.0548,0.1131,-0.006352716916936169,Loss
4592.47324394,4576.53564651,0.0196,0.3155,-0.006798591416846352,Loss
12723.53237357,12691.98110883,0.0322,0.2422,-0.005209461943419983,Loss
44059.2186072,44169.23759115,0.0265,0.3027,-0.000792320977049503,Neutral
14827.24358431,14838.97901728,0.0155,0.2956,-0.002312328624031395,Loss
21269.71553884,21217.83226815,0.0879,0.4101,-0.0073825374822300786,Loss
847.95106462,845.13761821,0.0739,0.4742,-0.008750970804496995,Loss
14436.82542764,14502.14600999,0.0574,0.3563,0.00038598392956456254,Neutral
18148.6869943,18088.82355007,0.0645,0.0895,-0.004831060177206736,Loss
26700.46032473,26626.17713355,0.0591,0.1078,-0.004443677528920129,Loss
12894.90587476,12877.90528915,0.0157,0.2685,-0.00414860514338304,Loss
45068.26212529,44951.24642441,0.0864,0.3078,-0.006512737110165858,Loss
16555.66474559,16523.14832511,0.0223,0.0599,-0.002783777870241338,Loss
5993.82701591,5966.43055557,0.079,0.329,-0.008615627521011394,Loss
35504.03278474,35383.42604141,0.0765,0.0904,-0.005057546110809609,Loss
29024.43701226,29127.18907587,0.0224,0.1315,0.0019981163440586183,Neutral
7369.8810938,7354.82288946,0.0533,0.1589,-0.0041563887306534,Loss
14355.61428406,14321.84746561,0.0814,0.294,-0.006083331307369275,Loss
36328.33920821,36474.99850604,0.0998,0.0418,0.00261734318222442,Profitable
7489.18318609,7479.70500457,0.0181,0.2962,-0.0043947700502348485,Loss
40714.77464596,40915.47952702,0.0705,0.1865,0.0023534859130683434,Profitable
42812.31498357,42830.3440751,0.078,0.4731,-0.005061984119236037,Loss
5429.19175634,5406.88742098,0.0255,0.1101,-0.005456824451370982,Loss
47966.08114561,47755.09044641,0.022,0.4642,-0.00921594000987753,Loss
44716.32690364,44759.75661667,0.0908,0.3557,-0.00347824244620095,Loss
20272.1496887,20206.78496943,0.0927,0.3742,-0.007856677699625426,Loss
3807.71865895,3817.50663352,0.0926,0.2208,-0.0005616783098302008,Neutral
21838.56709297,21756.19471701,0.0692,0.2264,-0.006708047417886585,Loss
31015.70112746,31153.387663,0.0795,0.4648,-0.0009983134615307514,Neutral
45667.12251253,45448.58794881,0.0417,0.0322,-0.005520301132295679,Loss
27799.85346734,27854.10251993,0.0855,0.2223,-0.0011231279568956038,Neutral
31894.02197918,31841.2794227,0.0633,0.1581,-0.003859137444083925,Loss
44234.6866822,44075.76780446,0.0683,0.4084,-0.00831996905396563,Loss
18547.75808164,18595.6420968,0.0469,0.1447,0.0006643875742252339,Neutral
8246.74990322,8232.28387096,0.0638,0.0968,-0.003354761757545574,Loss
28179.33802872,28307.91704419,0.0559,0.3027,0.0009733921682515629,Neutral
48521.58481866,48539.91835114,0.0151,0.0497,-0.00026998223066442646,Neutral
25307.15099796,25400.02554894,0.0472,0.4817,-0.00161058801978585,Neutral
8834.71047973,8827.2989122,0.0688,0.4301,-0.005798983462651425,Loss
37400.16564337,37564.26140033,0.0941,0.3037,0.00040794484749567757,Neutral
23113.72714581,23220.96574638,0.0257,0.4912,-0.0005266710566172438,Neutral
354.20360358,354.89593453,0.048,0.1513,-3.831069817373817e-05,Neutral
12339.85273214,12319.20305298,0.0365,0.4857,-0.006859592949544508,Loss
32718.95121053,32600.26555769,0.0429,0.3355,-0.00738348927659906,Loss
48218.07909471,48428.88790605,0.0471,0.1999,0.0018973005923149547,Neutral
17065.89582219,17009.09691376,0.0443,0.4793,-0.00851960272517096,Loss
15197.37708531,15272.37488707,0.0746,0.1047,0.0031362941001746147,Profitable
10432.10752836,10452.75539889,0.0885,0.1345,-0.00025018043130011874,Neutral
31420.653328,31425.98509637,0.0217,0.1358,-0.0014031001901851203,Neutral
38958.61698062,38823.68030792,0.0878,0.2431,-0.0067502533222280545,Loss
48987.27017991,49199.5386564,0.0605,0.2718,0.0010067898765172153,Neutral
38278.64414298,38223.58372148,0.0274,0.4209,-0.005894983753861102,Loss
6186.7243029,6186.9009281,0.0949,0.1611,-0.0025249869674358093,Loss
14260.45408758,14276.04460651,0.016,0.4867,-0.003914054588263647,Loss
43406.09734608,43532.3654519,0.0823,0.2337,-0.0002502146518212701,Neutral
6607.16551358,6588.87965978,0.0879,0.0535,-0.0041756747888347925,Loss
2346.02503633,2335.52522163,0.0808,0.0886,-0.006159142988073036,Loss
28057.83054025,28181.7775647,0.0264,0.4099,5.431853776043547e-05,Neutral
49058.20776958,48974.16169852,0.0993,0.0774,-0.003474052167038626,Loss
48738.09123121,48899.36434409,0.0562,0.0466,0.002278632308451257,Profitable
5251.06169331,5253.77363888,0.0407,0.1168,-0.0010568787965692637,Neutral
2223.64616293,2230.03847683,0.0396,0.3408,-0.0009257791118205584,Neutral
37695.25092709,37535.60501134,0.0575,0.2686,-0.007471807615636451,Loss
15883.44431213,15852.13175026,0.0393,0.2075,-0.004428466750993835,Loss
31969.04339684,31853.609933,0.0524,0.4888,-0.00897422031950489,Loss
28896.28924304,28934.27975399,0.0976,0.0558,-0.00021894477698145576,Neutral
31348.77717698,31198.68642787,0.0271,0.4518,-0.009531125891246175,Loss
16653.85072409,16643.10789886,0.0304,0.0572,-0.0015197342539696854,Neutral
12372.14776011,12351.42254404,0.0508,0.4567,-0.006716066990535292,Loss
20414.86045457,20382.40581217,0.0818,0.25,-0.004891525697464069,Loss
38777.20757673,38740.05351691,0.0632,0.1153,-0.0027382539227096313,Loss
14606.20903571,14569.10832076,0.0322,0.0286,-0.0031461517697244723,Loss
11289.3945776,11299.16736093,0.0636,0.4664,-0.004410961371491358,Loss
44451.05689822,44554.83113109,0.0628,0.168,2.651171229680786e-05,Neutral
37332.36803518,37430.30647023,0.0939,0.3499,-0.0018065636998189703,Neutral
46913.12701442,46837.99508103,0.0117,0.1229,-0.0029435499289080427,Loss
43718.65563121,43697.49180503,0.0449,0.4246,-0.005154889217297667,Loss
13581.58465499,13567.39213281,0.0978,0.1867,-0.003878947181925149,Loss
39334.14632772,39172.99192966,0.0389,0.4422,-0.008865409544487775,Loss
21607.3715626,21514.56740578,0.0348,0.1491,-0.0061227631917048905,Loss
16582.16640299,16646.71586247,0.0583,0.4326,-0.0010113317346857158,Neutral
16425.01152081,16354.19601654,0.0896,0.1138,-0.006332562769681693,Loss
44537.42336355,44647.7309838,0.0362,0.2294,-0.00017878509495363124,Neutral
42391.52627796,42516.94483463,0.0718,0.4711,-0.0024570843845943976,Loss
40550.13467647,40695.4181844,0.0629,0.042,0.0025311567871721236,Profitable
43161.44369315,42973.55942796,0.0178,0.1276,-0.005798626737180074,Loss
25145.50317025,25240.44680256,0.0178,0.3944,-0.0003448088646940346,Neutral
3353.27350689,3365.56312227,0.0868,0.2029,0.0007657422733296179,Neutral
3727.99591072,3714.43426969,0.017,0.3434,-0.0072157775741876025,Loss
1737.47374813,1739.82479487,0.0928,0.2587,-0.0021542868113670053,Loss
915.43908137,912.39123706,0.0492,0.4272,-0.008055005670355237,Loss
29261.57664888,29242.81694634,0.0582,0.2895,-0.004103834581129607,Loss
27217.83225598,27099.49161331,0.0412,0.4969,-0.009676837381201175,Loss
4724.50711752,4705.77746154,0.0923,0.3929,-0.008773791456871719,Loss
42258.80076704,42222.55300626,0.0225,0.3036,-0.004105368885907132,Loss
843.11999769,843.81314577,0.0249,0.156,-0.0009850952732362377,Neutral
6937.0852133,6924.76721038,0.0455,0.1532,-0.003755212547050844,Loss
47668.11027663,47586.68575059,0.0792,0.0679,-0.0031744854395465345,Loss
8088.25104833,8084.39116285,0.0961,0.2333,-0.0037588396574398226,Loss
23379.8306964,23344.97544323,0.0825,0.2371,-0.004671894355842524,Loss
33363.64619018,33304.64644673,0.0118,0.341,-0.005277764208096692,Loss
43615.59898582,43754.41929454,0.0153,0.0595,0.002432993425055707,Profitable
19970.59509252,20036.75087771,0.0299,0.1143,0.0018679660749931345,Neutral
28644.53257438,28575.23016287,0.0251,0.0547,-0.0032148286109912527,Loss
42506.07492188,42463.01964505,0.015,0.3484,-0.004630094786528951,Loss
24990.48242323,24925.44710141,0.043,0.1982,-0.005002337976648172,Loss
39153.43937557,39271.31666198,0.0296,0.1385,0.0013274182052799932,Neutral
22895.56107401,22992.21780308,0.0303,0.244,0.001474591379277999,Neutral
44534.26204967,44430.86977838,0.0326,0.3569,-0.0061925144783434045,Loss
34314.74729337,34483.05526528,0.0359,0.3793,0.0007497163019953766,Neutral
17947.51129335,17896.18901337,0.0326,0.4675,-0.007821461285860825,Loss
12441.95230654,12484.58729977,0.0834,0.351,-0.0009133200588205952,Neutral
48841.24045395,48665.23011494,0.0493,0.3906,-0.00796767396872712,Loss
32129.54545712,32070.32750199,0.0855,0.1203,-0.003893087711075519,Loss
31516.94324816,31537.61908818,0.0932,0.0251,-0.0005263543114425729,Neutral
27149.95835373,27270.28099352,0.0851,0.0292,0.003285025118944792,Profitable
2519.10907507,2526.68922295,0.0245,0.1617,0.0011449271637539575,Neutral
16664.42354396,16639.32395155,0.066,0.0803,-0.0029648406952222034,Loss
40062.30547816,39865.75693197,0.0628,0.4369,-0.009853832176665973,Loss
20758.39600952,20747.40576267,0.0274,0.2139,-0.0029353532191112356,Loss
201.0726133,200.88226483,0.0879,0.2679,-0.004488694545737112,Loss
37620.34879091,37570.98442819,0.0558,0.1869,-0.0037301188528568122,Loss
6626.62851489,6609.95663679,0.0434,0.299,-0.0059196226735949075,Loss
47251.6293684,47337.98475913,0.0329,0.4084,-0.0025740763059288493,Loss
5622.45316994,5633.39024938,0.0923,0.4168,-0.003129815679528286,Loss
40688.53383425,40781.40221156,0.0503,0.3046,-0.001262099483840404,Neutral
26637.5589411,26726.78145202,0.0223,0.2422,0.0007026417845314141,Neutral
12624.93489809,12641.92043716,0.0675,0.3861,-0.003176196601296669,Loss
17603.27859519,17560.25556023,0.0493,0.4936,-0.00783052342680997,Loss
32600.89132084,32464.52189157,0.0885,0.4061,-0.009084067163247406,Loss
37227.49020849,37217.19923082,0.0467,0.0923,-0.001664121774412769,Neutral
41421.3647925,41262.03123737,0.014,0.3653,-0.0076107837999168,Loss
39445.13596395,39253.80237934,0.0492,0.1505,-0.00683397810282823,Loss
24336.51321643,24286.83998374,0.0721,0.1754,-0.004504949246524694,Loss
30924.64838967,30919.97763716,0.0946,0.4676,-0.005740761995994246,Loss
35012.63443317,35127.17609213,0.0145,0.4579,-0.0014457324684876397,Neutral
28769.38868701,28706.70088951,0.0498,0.4207,-0.006851738224629387,Loss
23322.96982896,23403.64695993,0.0186,0.2569,0.0007021931573532893,Neutral
33454.85283111,33542.40130087,0.0451,0.0923,0.0012412084904088964,Neutral
28957.50328234,28833.63238041,0.0968,0.2562,-0.007780214781274885,Loss
41227.93189251,41165.48244121,0.0813,0.2365,-0.004677870181094149,Loss
12282.90278161,12237.92626474,0.0325,0.3744,-0.007699388428268367,Loss
48140.96552616,48121.23528899,0.0249,0.2293,-0.0029443584291546612,Loss
43821.83806897,43685.95863303,0.0855,0.3604,-0.0075261650789992755,Loss
12166.40349541,12203.36918453,0.0261,0.4928,-0.0021395563033697875,Loss
15718.31767945,15648.44737593,0.0923,0.2652,-0.007991581602750437,Loss
1177.35259286,1178.27909353,0.0268,0.3239,-0.0027105584706566357,Loss
33532.74268967,33505.5620466,0.0439,0.3385,-0.004616915149911256,Loss
24482.79208981,24605.07394861,0.0192,0.498,-0.00017648292409862485,Neutral
36479.94907482,36531.21497971,0.0314,0.305,-0.0019521157455693067,Neutral
9455.48496376,9483.17516574,0.0793,0.1545,0.0005891030338656746,Neutral
6655.68479442,6684.6830745,0.0664,0.3586,0.00010646659826820561,Neutral
11941.57372046,11988.15987054,0.065,0.2806,0.00044364020687875954,Neutral
16398.96553928,16322.71079655,0.081,0.1729,-0.007170766165203521,Loss
31815.44456761,31831.84436583,0.0122,0.3816,-0.003409108357024566,Loss
17285.19055548,17361.32341764,0.0691,0.4565,-0.0008470340834054544,Neutral
26827.13317055,26734.44694799,0.0183,0.2243,-0.005866710606176309,Loss
49429.85251849,49627.91115878,0.0386,0.3586,3.4724933744294065e-05,Neutral
46447.41439381,46461.6770023,0.0703,0.3696,-0.004074008416477587,Loss
19034.57967532,18976.18994417,0.0382,0.232,-0.005754013491979285,Loss
21992.41771441,21943.64437792,0.0142,0.1564,-0.003917051690902718,Loss
30502.43674681,30386.21389382,0.0507,0.3575,-0.007860195609394747,Loss
48649.13629669,48441.49274533,0.0204,0.1587,-0.006048353171436748,Loss
22012.57120819,21953.95172846,0.0602,0.1149,-0.004406284713698286,Loss
11526.40465883,11507.73799956,0.0643,0.2408,-0.004656263109413773,Loss
31530.78708407,31439.39452715,0.071,0.3363,-0.006943238285691727,Loss
34751.03372857,34628.785832,0.0924,0.4068,-0.008467550422778964,Loss
29835.40864801,29927.75464583,0.0883,0.404,-0.0018188644672702764,Neutral
30986.83348902,31020.94340221,0.0912,0.4645,-0.0044315863610994675,Loss
14465.51482101,14512.72579051,0.0902,0.1771,0.0005891162210202043,Neutral
24679.74578393,24589.14225854,0.0488,0.4972,-0.009081583865717027,Loss
48073.59087969,48276.78761994,0.0286,0.2185,0.0017514573034244738,Neutral
25136.18932836,25063.954502,0.0209,0.2253,-0.005322633831135773,Loss
2837.38157783,2842.58013861,0.0672,0.1753,-0.0005913974912671176,Neutral
12545.80650584,12575.5872938,0.0939,0.3918,-0.0024712328930062743,Loss
22879.48418623,22938.02682569,0.0315,0.4352,-0.0020984669750358114,Loss
4525.10165347,4534.09116226,0.0404,0.2007,-0.0004233920533567675,Neutral
33788.44280671,33650.37050142,0.085,0.2863,-0.007770524737959707,Loss
44230.24430791,44244.69355008,0.0514,0.2889,-0.0030658843997530905,Loss
22219.07031352,22329.28066024,0.0226,0.3496,0.001233577756003625,Neutral
42654.82156448,42847.50143575,0.0401,0.3831,0.00028398671112639753,Neutral
